,AAL,ALK,ALLE,AME,ARNC,AYI,BA,CAT,CHRW,CMI,COL,CSX,CTAS,DAL,DE,DNB,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLR,FLS,FTV,GD,GE,GWW,HON,IR,ITW,JBHT,JCI,JEC,KSU,LLL,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,R,RHI,ROK,ROP,RSG,RTN,SRCL,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WM,XYL
453,44.790001,74.57,79.160004,63.209999,25.48,176.729996,240.300003,118.139999,70.93,159.410004,132.070007,49.669998,134.220001,46.77,116.019997,112.809998,85.440002,141.419998,58.740002,71.610001,56.23,42.400002,62.869999,214.199997,38.599998,39.639999,64.989998,200.910004,25.059999,163.809998,137.389999,84.940002,137.320007,99.220001,39.889999,55.25,103.629997,182.660004,304.450012,51.810001,37.029999,202.25,39.450001,270.920013,121.199997,65.809998,162.570007,62.419998,35.959999,78.209999,45.169998,164.350006,228.720001,65.190002,184.169998,71.83000200000002,256.440002,49.139999,62.0,105.089996,114.110001,120.559998,115.589996,80.82,77.18,61.900002
454,43.09,72.459999,79.860001,63.400002,24.5,177.300003,237.52999900000003,118.75,72.089996,159.820007,131.0,49.130001,133.740005,45.220001,115.849998,112.75,85.58000200000002,141.580002,59.23,71.57,56.619999,42.380001,62.759998,214.0,38.389999,39.880001,65.5,199.550003,24.889999,162.699997,137.229996,85.339996,137.149994,98.940002,40.040001,54.57,102.940002,183.309998,303.410004,50.540001,36.919998,201.75,38.98,268.950012,121.760002,65.57,160.910004,61.849998,36.029999,78.739998,44.779999,164.270004,229.990005,64.730003,183.910004,70.629997,254.490005,49.0,58.93,104.650002,114.25,120.459999,111.0,80.720001,76.029999,62.130001
455,44.189999,74.08000200000002,80.379997,63.509998,24.389999,180.199997,234.75,117.379997,72.769997,160.080002,130.600006,50.259998,133.559998,47.299999,116.190002,112.129997,86.0,141.449997,60.0,71.480003,56.59,41.810001,63.470001,212.699997,38.669998,40.02,64.940002,197.0,24.51,163.690002,136.419998,84.120003,137.25,99.510002,39.799999,54.52,103.519997,181.399994,301.450012,51.689999,36.950001,201.470001,38.689999,265.52999900000003,122.910004,65.519997,160.339996,61.900002,35.599998,78.519997,44.48,162.809998,229.630005,64.5,180.399994,70.639999,251.910004,48.82,60.380001,105.209999,113.879997,121.5,109.610001,81.160004,75.940002,62.060001
456,43.810001,73.010002,80.209999,63.52,24.23,179.110001,235.75,117.230003,73.25,161.339996,131.130005,51.419998,132.71000700000002,46.98,116.160004,111.830002,86.019997,121.82,60.150002,71.199997,56.59,41.900002,62.91,212.690002,38.869999,39.84,65.529999,196.520004,23.950001,162.419998,136.830002,84.790001,137.839996,100.739998,39.200001,54.360001,103.480003,180.919998,301.519989,52.009998,37.029999,204.350006,38.360001,265.829987,123.800003,66.75,158.429993,61.470001,35.439999,78.900002,44.73,162.179993,229.580002,64.5,180.979996,69.0,253.220001,48.599998,58.48,105.639999,114.610001,123.5,110.110001,81.730003,75.989998,62.369999
457,44.009998,74.949997,81.230003,64.32,24.57,180.880005,239.5,118.82,73.68,161.580002,131.009995,51.459999,133.949997,47.950001,118.470001,111.389999,88.0,121.529999,60.77,72.690002,57.060001,42.93,64.660004,212.110001,39.279999,39.82,66.980003,198.619995,23.799999,165.699997,138.419998,88.08000200000002,140.869995,102.220001,39.34,55.0,105.0,182.850006,303.700012,53.389999,37.639999,206.460007,38.75,268.600006,124.790001,67.839996,162.03999299999995,62.310001,36.380001,79.529999,45.889999,165.0,235.600006,65.650002,182.149994,70.709999,255.50999500000003,49.990002,59.060001,107.300003,115.5,125.400002,110.010002,82.91999799999998,77.599998,63.07
458,45.900002,75.769997,81.33000200000002,64.57,25.040001,180.259995,240.589996,119.190002,72.690002,165.0,130.839996,52.049999,134.919998,48.939999,118.510002,111.480003,88.559998,112.970001,61.0,73.5,57.279999,43.07,64.66999799999999,213.309998,39.48,40.389999,67.610001,199.889999,23.82,165.360001,138.940002,89.010002,141.809998,101.589996,39.470001,55.200001,106.0,183.580002,304.450012,53.5,37.740002,209.910004,39.07,268.880005,126.25,67.720001,165.320007,63.91,36.259998,79.309998,45.970001,169.75,237.229996,66.370003,182.619995,71.050003,255.350006,51.23,60.619999,107.910004,116.230003,127.110001,110.07,82.019997,77.589996,63.09
459,46.349998,76.57,81.089996,64.730003,25.16,182.570007,240.0,120.5,72.910004,164.71000700000005,130.899994,51.98,134.610001,48.959999,117.160004,113.269997,88.0,116.550003,61.119999,74.540001,57.459999,43.439999,65.370003,215.119995,39.93,40.450001,67.730003,198.300003,23.93,166.139999,138.559998,89.610001,142.490005,101.220001,40.080002,55.790001,105.919998,183.960007,303.059998,53.98,38.110001,209.119995,39.439999,268.26001,126.5,68.58000200000001,166.169998,64.260002,36.48,79.650002,46.310001,168.990005,237.149994,66.699997,181.929993,71.980003,254.0,52.310001,61.240002,108.220001,116.839996,127.5,110.150002,82.639999,78.309998,62.84
460,46.790001,76.779999,81.660004,65.0,25.129999,180.160004,243.0,119.790001,71.870003,166.160004,131.100006,51.84,134.820007,48.900002,117.370003,110.910004,88.559998,98.690002,61.299999,74.760002,56.82,43.400002,64.519997,214.160004,40.139999,40.889999,68.349998,196.630005,24.1,168.110001,137.759995,90.089996,142.779999,100.190002,39.759998,55.799999,105.529999,182.789993,300.200012,54.48,37.369999,209.149994,38.970001,266.410004,126.279999,68.75,167.5,64.510002,36.25,80.199997,46.27,169.259995,235.070007,66.230003,180.199997,71.849998,252.00999500000003,52.139999,61.669998,108.68,116.699997,128.270004,110.269997,81.25,77.739998,62.650002
461,45.299999,76.860001,82.629997,65.220001,25.370001,174.339996,247.360001,121.010002,70.650002,164.089996,131.509995,51.900002,134.580002,48.049999,119.059998,109.089996,89.949997,94.400002,61.799999,75.589996,56.98,43.580002,64.410004,212.869995,40.450001,41.290001,70.07,198.100006,24.1,169.139999,137.869995,89.540001,144.970001,100.019997,40.02,55.700001,106.110001,184.5,302.339996,54.439999,37.27,212.589996,39.259998,265.75,127.129997,69.239998,167.850006,64.779999,36.380001,79.449997,46.029999,171.619995,235.789993,66.800003,182.119995,71.459999,255.0,51.650002,59.799999,111.800003,117.360001,127.150002,113.730003,80.720001,77.809998,62.939999
462,46.02,75.129997,82.980003,65.489998,25.379999,171.009995,249.970001,123.620003,71.599998,165.830002,131.100006,52.439999,134.220001,48.330002,119.0,109.949997,89.889999,93.0,62.470001,77.0,57.060001,43.919998,64.879997,215.0,40.509998,41.529999,69.489998,199.0,23.959999,169.110001,139.300003,89.730003,145.979996,101.589996,39.880001,56.029999,107.260002,185.649994,302.859985,54.82,37.389999,214.0,39.93,267.02999900000003,128.419998,70.0,170.490005,64.739998,36.380001,79.800003,46.529999,173.949997,238.449997,66.949997,183.25,72.43,256.890015,51.779999,59.849998,113.199997,117.93,128.100006,113.400002,81.099998,78.099998,63.439999
463,45.279999,73.08000200000002,82.760002,66.199997,25.35,162.559998,253.080002,123.959999,72.370003,167.440002,130.490005,51.950001,134.429993,48.009998,120.0,111.040001,90.139999,92.5,62.990002,77.739998,57.080002,44.150002,64.32,215.130005,40.259998,41.439999,70.309998,201.910004,24.459999,170.96000700000005,137.880005,90.559998,147.100006,102.839996,39.639999,56.860001,106.290001,187.470001,304.290009,54.02,37.290001,214.229996,40.209999,276.140015,127.699997,70.66999799999998,174.160004,65.540001,36.419998,79.989998,47.0,175.389999,237.850006,66.809998,183.309998,71.059998,263.940002,52.5,58.09,112.389999,117.589996,129.5,113.0,81.809998,78.209999,63.790001
464,44.919998,72.459999,83.010002,66.529999,25.950001,157.850006,253.25999500000003,124.970001,72.949997,167.350006,130.690002,51.82,135.0,48.0,123.099998,110.989998,92.209999,95.0,63.419998,77.220001,57.279999,44.43,64.18,216.369995,40.650002,42.09,70.220001,202.779999,24.200001,170.360001,138.059998,89.099998,148.130005,102.910004,39.18,57.0,106.349998,189.509995,305.359985,53.91,37.34,211.770004,40.130001,278.25,127.919998,70.510002,176.369995,66.839996,36.900002,79.900002,47.48,177.520004,241.649994,66.860001,183.25,70.089996,257.5,52.77,57.580002,113.0,116.959999,130.0,113.230003,81.699997,78.370003,63.790001
465,45.470001,73.120003,83.25,66.360001,26.190001,160.619995,256.130005,124.519997,72.870003,166.630005,130.100006,52.759998,136.419998,48.0,123.809998,112.519997,92.279999,96.5,63.849998,77.699997,58.02,44.900002,64.449997,220.0,40.93,42.380001,70.199997,204.559998,24.33,175.169998,138.880005,89.309998,147.759995,104.580002,39.82,57.830002,107.529999,189.440002,308.100006,54.16,37.540001,210.899994,40.360001,279.890015,130.600006,71.0,175.740005,67.099998,36.939999,81.139999,47.950001,177.71000700000005,246.149994,66.5,184.919998,70.18,258.470001,53.139999,58.18,114.989998,117.830002,131.21000700000002,114.18,82.010002,78.480003,64.099998
466,46.57,72.849998,83.620003,66.07,26.6,161.5,256.309998,124.580002,73.160004,166.889999,130.419998,52.549999,137.369995,48.259998,124.580002,112.32,91.900002,100.099998,63.349998,77.989998,57.799999,44.09,64.790001,218.850006,41.080002,42.080002,69.860001,206.089996,24.84,175.889999,140.610001,89.099998,147.350006,104.800003,39.790001,57.400002,107.889999,190.330002,308.649994,54.639999,37.630001,209.639999,40.509998,281.540009,130.520004,70.480003,175.580002,66.790001,37.049999,81.760002,47.98,177.330002,246.089996,66.18,186.070007,70.120003,263.980011,53.040001,58.560001,115.199997,117.389999,129.720001,114.419998,81.58000200000002,78.239998,64.010002
467,46.98,74.75,84.410004,65.57,26.209999,163.570007,256.970001,124.370003,73.290001,168.080002,130.28999299999998,53.040001,136.850006,48.419998,123.68,113.610001,92.459999,106.230003,63.450001,78.139999,58.060001,44.18,64.769997,220.130005,40.740002,42.450001,70.08000200000001,205.5,24.92,176.889999,141.75,89.010002,147.339996,105.470001,39.889999,57.52,107.75,189.240005,308.480011,54.84,38.07,210.979996,40.919998,281.5,131.0,71.370003,176.860001,67.029999,37.110001,82.339996,48.75,177.490005,246.210007,66.269997,184.699997,70.400002,260.27999900000003,53.099998,58.689999,115.449997,118.07,132.720001,114.919998,82.209999,78.440002,64.629997
468,47.84,75.5,84.75,65.129997,26.27,165.440002,254.600006,124.699997,74.0,168.199997,129.860001,53.34,136.940002,48.459999,124.0,114.660004,92.300003,102.790001,63.639999,77.599998,58.09,44.77,65.400002,218.740005,41.599998,43.099998,70.040001,205.050003,25.15,179.149994,141.059998,88.849998,147.320007,105.099998,40.02,58.310001,107.839996,189.289993,308.549988,55.389999,38.25,211.25999500000003,41.049999,281.600006,130.679993,72.269997,177.059998,66.980003,37.360001,82.489998,49.150002,177.75,244.75999500000003,66.589996,184.0,70.540001,258.429993,53.119999,59.560001,115.900002,118.019997,132.399994,114.580002,82.5,78.620003,64.559998
469,47.099998,75.309998,85.610001,65.660004,26.450001,165.199997,255.270004,125.209999,75.16999799999998,168.690002,129.979996,53.779999,143.410004,48.900002,123.5,114.370003,92.339996,107.0,63.279999,77.440002,59.189999,45.41,65.58000200000001,220.77999900000003,41.900002,43.549999,69.849998,205.770004,25.0,181.380005,140.550003,89.269997,147.630005,107.300003,41.099998,58.5,107.510002,189.610001,309.700012,55.990002,38.439999,211.089996,41.009998,285.040009,131.369995,71.989998,175.03999299999995,66.559998,37.619999,83.75,49.130001,177.869995,244.050003,66.519997,185.0,71.230003,256.48999,53.43,59.990002,115.720001,118.690002,134.630005,114.860001,82.029999,78.639999,63.450001
470,46.779999,74.970001,85.290001,66.199997,26.379999,167.839996,254.110001,123.910004,75.690002,167.820007,130.199997,53.650002,143.669998,47.459999,122.900002,114.779999,91.32,106.43,63.130001,76.839996,59.290001,45.5,66.349998,219.619995,42.099998,43.16,69.970001,205.869995,24.389999,179.929993,139.520004,87.910004,146.899994,108.839996,40.299999,58.279999,108.089996,188.970001,309.01001,55.799999,38.470001,208.300003,40.889999,285.730011,132.330002,71.93,174.779999,67.0,37.560001,83.93,49.419998,177.059998,240.419998,66.459999,184.100006,71.739998,253.440002,53.720001,60.82,116.290001,118.559998,135.770004,116.989998,81.58000200000002,78.099998,62.91
471,47.490002,76.0,85.68,65.470001,26.040001,168.46000700000005,253.850006,125.349998,75.370003,168.270004,130.029999,53.650002,142.5,48.400002,124.0,116.309998,91.43,106.0,62.75,75.949997,59.810001,45.610001,67.32,224.25999500000003,42.060001,42.529999,69.889999,204.830002,24.219999,179.800003,139.770004,88.16999799999998,146.949997,111.089996,40.0,58.18,107.970001,187.580002,308.950012,56.209999,38.75,209.059998,41.419998,285.269989,132.559998,72.5,175.820007,67.290001,37.490002,84.32,50.41,177.199997,241.369995,66.019997,185.059998,71.769997,253.240005,53.639999,61.220001,115.919998,119.559998,137.96000700000002,115.32,82.279999,78.360001,62.380001
472,47.52,76.300003,86.559998,66.0,24.950001,171.830002,254.649994,124.400002,76.279999,168.449997,130.720001,52.810001,144.5,48.349998,125.699997,116.529999,91.879997,106.089996,62.869999,76.949997,59.830002,45.68,67.260002,225.50999500000003,42.009998,42.52,71.029999,205.580002,24.219999,179.75,141.809998,89.370003,147.96000700000005,111.440002,40.419998,58.139999,108.269997,186.889999,310.790009,56.02,38.990002,210.729996,41.450001,288.5,132.649994,72.239998,172.0,67.900002,37.209999,85.0,50.259998,178.800003,243.449997,66.139999,186.910004,71.83000200000002,256.640015,54.009998,60.900002,115.379997,120.0,139.199997,116.139999,83.400002,78.5,62.82
473,47.66,77.07,86.660004,66.800003,25.84,172.029999,255.990005,124.980003,76.970001,169.369995,131.5,52.68,145.479996,48.150002,127.199997,118.209999,92.730003,108.0,63.299999,77.68,60.209999,45.93,67.57,226.190002,42.970001,42.119999,71.739998,208.720001,24.610001,182.0,142.699997,89.949997,150.21000700000005,109.529999,40.5,58.849998,106.900002,191.669998,311.380005,55.939999,39.459999,212.619995,41.52,289.799988,131.050003,73.25,176.0,69.440002,37.450001,84.980003,51.16,180.669998,248.559998,66.5,187.550003,72.620003,258.130005,54.630001,60.380001,115.019997,120.330002,139.71000700000002,118.0,83.57,78.760002,63.389999
474,50.5,80.75,87.41999799999998,66.220001,26.15,163.25,256.119995,125.690002,76.040001,171.0,132.259995,51.990002,146.869995,51.220001,127.910004,118.599998,93.059998,110.550003,63.310001,77.349998,60.139999,45.830002,66.940002,222.869995,42.82,42.799999,71.43,210.050003,24.879999,182.229996,142.869995,89.889999,149.779999,108.779999,40.549999,58.43,106.620003,190.770004,313.2799990000001,58.509998,39.279999,214.850006,41.41,291.0,130.970001,74.25,177.240005,69.690002,37.450001,84.66999799999998,51.310001,180.919998,249.860001,65.019997,187.839996,71.91999799999998,261.540009,54.48,64.639999,114.150002,119.510002,142.220001,117.870003,83.739998,77.879997,63.990002
475,50.849998,80.75,86.83000200000002,66.900002,26.65,176.740005,255.27999900000003,126.800003,74.790001,171.46000700000005,133.160004,51.91,147.46000700000005,51.509998,128.229996,118.5,93.690002,111.849998,63.900002,77.959999,59.990002,45.630001,66.480003,218.389999,42.93,43.09,72.010002,210.75999500000003,24.389999,181.0,142.949997,90.709999,150.080002,108.32,40.91,58.799999,106.709999,189.009995,312.820007,58.5,39.279999,216.490005,41.41,291.890015,130.550003,74.699997,177.600006,70.0,37.200001,82.940002,51.450001,182.130005,249.75999500000003,63.27,187.449997,71.480003,263.149994,55.099998,64.360001,113.57,116.779999,141.53999299999995,117.629997,83.879997,76.260002,64.58000200000001
476,50.700001,79.339996,87.040001,66.769997,26.68,175.080002,258.0,126.120003,75.93,171.619995,132.979996,52.259998,148.0,51.400002,127.620003,118.120003,93.419998,113.169998,63.75,77.629997,60.130001,46.259998,65.599998,221.50999500000003,42.790001,43.060001,71.459999,212.860001,24.41,181.5,142.809998,91.099998,151.100006,106.830002,41.169998,58.509998,106.519997,189.0,315.0,58.16,38.880001,216.0,40.950001,292.940002,130.929993,74.120003,177.229996,69.309998,37.330002,83.190002,51.209999,182.360001,251.100006,63.32,187.0,71.57,267.75,55.490002,64.33000200000001,113.940002,117.989998,141.429993,117.900002,83.639999,76.410004,64.33000200000001
477,51.23,80.599998,87.370003,67.0,27.17,173.0,259.0,126.919998,76.550003,172.520004,132.729996,52.450001,149.28999299999995,52.07,128.220001,118.169998,94.339996,111.349998,63.709999,77.760002,60.290001,46.02,65.959999,221.110001,43.099998,43.25,71.760002,213.020004,24.1,180.320007,145.169998,92.0,152.100006,106.68,41.110001,58.91,103.75,188.199997,316.619995,58.5,39.23,215.960007,41.150002,293.75,130.5,73.5,177.610001,70.110001,37.580002,83.459999,51.110001,182.470001,252.460007,63.189999,188.070007,72.029999,264.970001,55.639999,65.260002,113.790001,118.139999,142.660004,118.290001,83.360001,76.440002,64.629997
478,52.0,81.32,87.82,67.260002,27.639999,171.190002,259.73999,127.519997,77.739998,172.800003,133.220001,52.880001,149.529999,52.73,128.979996,118.129997,94.300003,112.860001,64.110001,77.959999,60.16,45.990002,66.199997,221.350006,42.84,43.41,72.25,214.0,23.700001,177.990005,144.009995,92.370003,152.5,106.089996,40.66,58.959999,105.970001,188.220001,318.320007,58.73,38.950001,217.380005,40.619999,294.709991,131.419998,73.559998,178.029999,70.25,37.43,83.889999,51.400002,184.139999,251.699997,63.82,188.619995,70.400002,267.109985,55.490002,67.82,114.0,117.629997,143.600006,118.610001,83.370003,77.059998,64.839996
479,53.099998,80.83000200000002,88.110001,67.150002,27.280001,168.699997,261.320007,128.169998,76.989998,172.96000700000005,134.149994,52.139999,150.020004,53.380001,128.009995,117.970001,93.839996,113.559998,63.400002,77.949997,59.970001,43.299999,65.699997,221.460007,42.470001,43.509998,72.059998,212.940002,23.129999,169.770004,143.110001,91.449997,151.619995,106.260002,41.5,58.369999,104.68,187.869995,317.649994,58.009998,38.869999,216.75,40.349998,293.790009,130.070007,72.879997,177.520004,69.93,37.48,83.980003,49.5,182.940002,251.809998,63.490002,187.119995,70.839996,266.790009,54.459999,67.800003,112.690002,118.120003,141.830002,118.309998,83.720001,76.989998,64.610001
