,A,ABBV,ABC,ABT,AET,AGN,ALXN,AMGN,ANTM,BAX,BCR,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,DGX,DHR,DVA,ESRX,EVHC,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,ISRG,JNJ,LH,LLY,MCK,MDT,MNK,MRK,MTD,MYL,PDCO,PFE,PKI,PRGO,REGN,SYK,TMO,UHS,UNH,VAR,VRTX,WAT,XRAY,ZBH,ZTS
448,63.099998,72.66999799999998,78.379997,49.540001,156.259995,221.820007,138.53999299999998,170.860001,193.039993,61.639999,319.320007,199.169998,288.119995,58.639999,26.799999,66.379997,130.649994,65.300003,180.03999299999995,86.0,247.25,107.349998,82.41999799999998,57.540001,61.060001,52.139999,112.559998,74.900002,79.43,38.02,85.75,253.089996,151.279999,193.679993,121.650002,327.32666,131.679993,155.410004,79.099998,148.149994,79.57,38.889999,63.110001,591.9400019999998,30.77,37.73,33.5,65.639999,77.639999,483.920013,140.600006,177.800003,109.18,194.589996,102.209999,154.639999,180.0,54.91,113.57,61.529999
449,63.040001,72.779999,78.160004,49.91,155.589996,223.940002,137.949997,170.660004,192.789993,61.419998,319.019989,198.110001,289.359985,58.349998,26.879999,66.139999,130.740005,64.269997,179.770004,85.900002,247.149994,106.610001,81.800003,57.130001,60.900002,51.240002,112.32,74.290001,78.32,37.240002,85.0,254.130005,149.320007,194.990005,122.620003,327.233337,131.570007,152.570007,78.540001,147.160004,79.360001,38.549999,63.130001,590.960022,30.559999,37.470001,33.43,65.389999,77.480003,476.880005,139.0,177.690002,108.389999,194.830002,102.389999,151.860001,179.21000700000005,54.939999,112.379997,61.360001
450,63.400002,73.620003,78.43,50.02,156.21000700000005,223.429993,137.949997,172.190002,193.520004,61.299999,319.440002,198.5,291.459991,58.869999,26.940001,66.339996,132.419998,65.18,179.649994,86.199997,246.550003,106.720001,81.83000200000002,57.060001,61.09,51.0,112.019997,75.82,77.470001,37.759998,84.019997,255.649994,150.100006,196.360001,125.870003,327.369995,132.0,152.669998,79.099998,146.770004,79.699997,38.98,63.139999,590.98999,30.4,37.880001,33.48,65.870003,77.309998,480.51001,139.199997,180.970001,106.830002,196.380005,103.080002,152.520004,180.119995,55.509998,112.809998,61.52
451,64.0,74.110001,78.650002,50.299999,157.550003,225.110001,138.820007,173.740005,192.710007,61.779999,319.399994,198.279999,304.589996,59.630001,27.18,66.470001,135.46000700000002,66.260002,180.009995,86.889999,245.910004,107.410004,82.43,57.709999,61.740002,51.759998,112.82,81.5,77.610001,38.080002,85.089996,254.990005,153.46000700000005,200.0,140.0,332.003326,131.389999,154.520004,80.769997,147.179993,80.0,39.529999,63.349998,599.0,30.809999,38.439999,33.5,66.349998,77.410004,488.39999400000005,139.330002,183.490005,107.099998,196.929993,104.080002,156.570007,182.020004,55.66,113.510002,62.16
452,64.900002,75.589996,80.459999,51.029999,157.779999,229.889999,142.0,178.139999,196.039993,62.110001,321.0,199.440002,317.160004,60.360001,27.549999,67.690002,139.0,67.860001,182.679993,88.900002,245.0,108.459999,83.370003,58.68,62.93,52.59,113.790001,83.360001,78.860001,38.630001,86.995003,257.980011,155.720001,205.0,137.399994,333.966675,132.600006,157.119995,81.540001,149.479996,80.699997,41.400002,63.790001,606.73999,31.51,38.529999,33.939999,67.040001,79.0,498.23999,141.53999299999995,188.220001,108.220001,199.789993,106.25,160.759995,183.660004,56.669998,114.470001,62.75
453,64.019997,75.389999,79.809998,50.84,156.839996,227.0,145.809998,178.0,196.419998,61.990002,319.48999,198.389999,318.630005,59.540001,27.35,67.559998,138.350006,67.970001,182.199997,88.239998,236.25,107.82,83.190002,57.689999,61.98,52.150002,112.519997,83.239998,78.58000200000002,38.27,86.285004,258.0,154.160004,205.710007,135.270004,335.980011,130.720001,157.320007,79.470001,148.619995,79.879997,41.049999,63.75,599.320007,31.76,37.700001,33.880001,66.83000200000001,78.040001,499.80999800000006,140.470001,185.869995,109.019997,199.199997,105.290001,161.369995,182.130005,56.650002,114.07,62.700001
454,64.559998,75.610001,80.0,51.200001,158.669998,224.850006,145.119995,177.589996,197.600006,62.299999,321.76001,200.570007,317.480011,60.0,27.629999,67.730003,139.910004,67.889999,185.309998,89.160004,240.470001,107.629997,83.209999,57.5,62.130001,51.09,112.029999,82.849998,78.440002,38.939999,86.175003,258.0,156.71000700000005,208.100006,136.559998,341.256653,130.53999299999998,157.860001,80.209999,148.740005,79.91999799999998,36.119999,63.889999,605.130005,31.950001,37.93,33.950001,67.5,78.220001,499.690002,141.899994,187.389999,108.580002,199.539993,106.18,159.5,183.369995,56.580002,114.529999,63.549999
455,64.849998,77.290001,80.82,51.400002,158.690002,223.75999500000003,144.75,178.5,192.949997,62.639999,321.049988,198.449997,317.359985,60.5,28.26,68.489998,139.5,67.709999,182.259995,88.519997,241.5,107.419998,84.279999,57.599998,62.68,48.799999,112.459999,83.120003,77.260002,39.040001,86.449997,256.940002,157.179993,207.210007,135.850006,340.799988,130.860001,158.889999,80.620003,152.110001,79.91999799999998,36.349998,64.089996,606.919983,32.5,38.93,34.040001000000004,67.83000200000001,78.519997,489.0,141.330002,190.0,107.459999,197.770004,106.230003,157.080002,184.160004,56.93,115.629997,63.580002
456,65.150002,81.290001,82.540001,51.290001,159.949997,227.320007,143.100006,180.929993,192.710007,62.93,322.01001,199.949997,326.730011,62.740002,28.5,68.980003,141.330002,69.16999799999999,184.690002,88.82,244.820007,107.209999,85.199997,57.299999,62.330002,48.43,112.300003,85.290001,76.18,38.970001,87.529999,256.399994,157.639999,209.610001,132.240005,344.283325,132.0,157.770004,81.610001,157.220001,79.900002,35.119999,63.990002,610.0,31.879999,39.700001,33.950001,67.839996,82.110001,473.0,142.229996,190.589996,109.519997,198.429993,105.080002,159.610001,184.789993,57.919998,115.330002,64.849998
457,65.5,84.459999,83.33000200000002,52.349998,162.839996,236.00999500000003,143.0,182.539993,195.149994,63.630001,324.170013,204.789993,329.600006,62.619999,29.049999,68.82,140.559998,69.610001,185.009995,90.0,252.809998,108.330002,86.760002,58.959999,63.400002,49.610001,113.510002,85.68,77.809998,39.259998,88.230003,258.290009,158.199997,211.160004,131.5,347.716675,131.369995,158.880005,82.940002,158.0,82.25,35.689999,64.940002,615.349976,32.540001000000004,39.59,34.09,67.980003,83.699997,451.079987,143.21000700000005,192.220001,111.440002,199.25,107.0,161.050003,187.289993,58.77,116.25,65.33000200000001
458,66.269997,86.970001,84.190002,52.490002,163.639999,233.0,145.800003,187.0,195.889999,64.400002,323.720001,203.449997,326.820007,62.439999,28.969999,69.730003,140.889999,70.360001,186.410004,90.730003,253.389999,108.360001,87.07,59.66,63.740002,50.630001,115.169998,84.150002,78.300003,39.119999,88.779999,257.109985,160.130005,213.210007,125.07,348.193329,133.830002,159.160004,82.599998,159.050003,81.5,37.240002,65.120003,624.969971,33.32,40.259998,34.380001,68.43,84.68,448.119995,143.690002,194.020004,112.489998,199.440002,107.260002,156.649994,188.899994,59.23,115.739998,65.25
459,65.910004,87.58000200000002,83.760002,52.240002,162.979996,231.0,144.110001,189.899994,189.410004,64.150002,322.929993,201.639999,329.570007,62.880001,29.049999,69.07,141.669998,70.699997,185.460007,97.0,249.649994,107.370003,87.290001,60.150002,62.66,50.23,114.480003,84.5,78.610001,38.18,87.875,255.179993,158.970001,213.5,123.309998,347.390015,132.669998,159.179993,81.959999,156.119995,82.129997,35.16,65.360001,627.8099980000002,33.310001,40.639999,35.259998,68.389999,88.43,445.0,143.5,193.649994,112.470001,197.800003,107.559998,156.78999299999995,189.399994,59.27,116.32,65.32
460,65.309998,88.230003,82.32,51.93,162.0,226.399994,146.300003,188.369995,189.580002,64.360001,319.790009,196.289993,323.070007,62.380001,29.0,68.860001,140.660004,70.0,187.050003,97.860001,246.25999500000003,106.720001,87.099998,59.75,63.02,49.860001,111.540001,83.139999,79.08000200000002,37.57,84.175003,251.600006,158.190002,212.589996,124.25,346.920013,132.139999,155.029999,82.33000200000002,154.300003,81.879997,35.41,64.989998,622.719971,33.48,39.450001,35.049999,68.449997,88.760002,436.679993,142.78999299999995,191.820007,111.5,197.949997,107.580002,156.050003,189.25,59.139999,115.699997,65.099998
461,65.68,89.389999,80.470001,51.75,162.199997,224.25,147.059998,189.660004,186.300003,64.110001,320.48999,197.509995,324.910004,62.900002,29.0,67.57,141.5,71.91999799999998,185.809998,95.879997,247.770004,105.519997,88.029999,59.529999,62.299999,49.18,111.660004,82.790001,79.870003,37.720001,82.25,250.0,159.070007,211.0,119.919998,346.513336,134.78999299999998,154.080002,83.300003,151.839996,81.629997,35.220001,66.16999799999999,621.799988,32.860001000000004,38.220001,35.599998,68.650002,88.629997,442.040009,144.720001,190.759995,111.559998,198.520004,107.599998,153.860001,189.350006,58.84,115.93,65.410004
462,66.089996,87.470001,81.800003,51.889999,162.779999,221.429993,146.979996,187.789993,187.179993,64.07,319.98999,195.919998,321.5,62.490002,28.99,67.75,142.550003,71.43,186.050003,95.949997,245.679993,105.029999,88.389999,59.68,62.66,48.700001,113.550003,82.529999,79.279999,37.73,83.360001,250.00999500000003,159.369995,211.369995,118.839996,347.056671,134.440002,153.919998,82.550003,150.410004,82.370003,34.27,66.019997,628.900024,32.02,38.549999,35.380001,69.300003,88.290001,433.4800110000001,144.149994,191.149994,110.889999,198.169998,106.449997,153.589996,188.089996,59.220001,115.610001,65.309998
463,66.25,85.540001,80.529999,52.150002,161.580002,222.080002,143.899994,186.809998,186.5,64.279999,319.799988,195.759995,318.429993,62.700001,29.040001,67.010002,142.929993,70.18,185.940002,94.739998,248.830002,103.779999,88.150002,60.689999,62.119999,46.110001,112.739998,83.389999,77.529999,37.25,80.970001,248.800003,162.089996,210.360001,118.379997,347.6233220000001,135.020004,153.770004,82.639999,150.71000700000005,82.650002,33.759998,66.019997,634.710022,31.52,37.950001,35.66,69.610001,86.889999,433.26001,144.949997,192.039993,108.93,198.440002,106.980003,153.270004,189.149994,58.709999,116.349998,65.379997
464,66.309998,86.400002,79.470001,51.389999,155.990005,211.740005,142.660004,186.080002,181.389999,64.150002,318.200012,193.110001,318.609985,62.919998,28.68,66.33000200000001,143.270004,69.779999,181.679993,90.0,236.5,101.620003,87.029999,59.27,61.0,43.119999,111.650002,82.360001,76.370003,37.27,79.41999799999998,240.080002,160.889999,204.940002,117.629997,348.453339,133.25,152.940002,82.059998,148.940002,81.190002,34.16,66.07,632.0,31.120001,37.299999,35.93,69.089996,85.349998,431.64001500000006,143.46000700000005,189.529999,107.910004,195.020004,106.269997,153.28999299999995,184.639999,58.349998,115.650002,64.720001
465,65.879997,87.360001,79.489998,51.880001,154.820007,208.309998,142.990005,188.320007,183.110001,64.209999,318.299988,193.789993,316.390015,63.349998,28.76,66.720001,143.839996,69.660004,181.690002,90.699997,236.0,101.769997,86.589996,60.439999,61.73,44.560001,111.660004,82.730003,77.790001,37.400002,80.400002,240.059998,158.509995,203.339996,114.529999,349.386658,133.309998,154.449997,82.010002,150.119995,80.139999,34.490002000000004,65.849998,631.929993,31.27,37.799999,36.060001,68.900002,85.400002,435.0,142.300003,187.899994,110.25,195.630005,107.0,153.220001,183.889999,58.48,116.25,64.5
466,65.849998,87.220001,80.529999,51.509998,153.5,202.5,142.429993,185.479996,183.5,63.48,317.339996,192.5,311.299988,63.330002,28.709999,66.900002,143.309998,69.32,182.130005,90.739998,232.960007,101.550003,86.470001,61.23,61.650002,44.630001,110.480003,82.470001,77.440002,37.48,78.900002,238.910004,155.75,199.690002,114.360001,343.5,131.990005,154.339996,83.339996,152.320007,79.480003,34.900002,65.629997,629.400024,31.27,37.169998,36.099998,68.139999,85.279999,431.119995,141.009995,188.130005,108.870003,195.110001,104.68,151.53999299999995,181.820007,57.75,113.089996,64.300003
467,65.800003,86.91999799999998,80.230003,52.459999,153.809998,210.119995,143.110001,185.509995,183.009995,63.509998,318.200012,192.910004,318.2799990000001,63.330002,28.860001,66.43,143.889999,69.459999,183.059998,92.0,238.979996,95.470001,86.849998,57.43,62.169998,44.790001,110.629997,83.410004,77.879997,37.509998,79.489998,239.550003,157.139999,200.210007,110.43,344.926666,131.470001,149.630005,83.870003,153.220001,79.489998,34.900002,65.160004,631.450012,31.190001,37.41,35.900002,68.08000200000001,84.449997,431.98999,140.889999,188.720001,108.910004,193.270004,104.989998,151.190002,181.259995,58.279999,114.389999,64.18
468,64.650002,86.349998,81.410004,52.619999,152.419998,212.00999500000003,143.850006,186.509995,182.25,62.860001,318.51001,194.059998,318.209991,63.119999,28.799999,67.43,145.029999,69.510002,182.279999,91.220001,239.190002,94.5,85.860001,57.82,62.43,43.639999,110.470001,83.66999799999998,76.760002,37.470001,80.57,237.839996,154.5,202.059998,110.160004,340.649994,131.5,150.240005,84.43,154.509995,78.25,35.169998,65.099998,630.150024,31.370001,38.130001,35.509998,68.91999799999999,85.07,440.39999400000005,140.78999299999995,189.309998,108.360001,192.309998,104.389999,149.850006,179.589996,59.150002,114.519997,63.709999
469,64.269997,85.349998,82.16999799999998,52.849998,153.619995,210.020004,139.71000700000002,185.050003,184.779999,62.619999,318.790009,194.529999,318.570007,62.779999,28.719999,67.959999,144.119995,70.0,184.0,92.730003,235.850006,94.300003,85.790001,58.470001,63.110001,43.529999,110.389999,83.980003,77.849998,37.459999,80.519997,239.479996,153.410004,199.160004,109.059998,339.583344,131.0,150.820007,84.339996,155.199997,78.66999799999998,34.84,64.68,629.280029,31.23,38.810001,35.25,68.18,84.66999799999998,435.64001500000006,141.300003,188.25,109.300003,193.199997,103.690002,148.860001,179.110001,59.68,115.160004,63.389999
470,64.25,86.66999799999998,81.849998,54.75,154.029999,208.0,139.139999,184.289993,185.949997,62.279999,318.399994,194.350006,312.75,62.790001,28.860001,67.839996,142.5,70.639999,184.0,93.300003,235.649994,92.599998,85.279999,58.419998,62.779999,42.560001,109.0,83.510002,77.83000200000002,37.150002,80.769997,238.330002,156.020004,197.199997,109.860001,341.446655,129.910004,149.259995,84.589996,155.350006,77.699997,36.0,64.269997,628.4400019999998,32.009998,39.040001,35.27,68.32,84.839996,433.290009,140.830002,187.789993,109.620003,194.25,101.610001,148.600006,178.220001,59.790001,116.110001,63.369999
471,64.0,88.690002,81.709999,53.639999,157.419998,204.600006,137.949997,185.699997,189.389999,62.290001,319.190002,192.990005,309.089996,63.16,28.74,66.760002,143.0,70.949997,187.0,96.209999,231.160004,91.980003,85.08000200000002,58.77,63.119999,44.009998,108.720001,81.199997,79.110001,36.59,80.559998,243.039993,154.350006,199.179993,113.260002,342.716675,129.580002,149.389999,85.16999799999998,154.589996,77.660004,36.0,64.290001,623.909973,31.450001,38.810001,35.639999,68.260002,83.16999799999998,435.279999,140.410004,186.710007,109.529999,195.820007,99.769997,151.21000700000005,178.470001,59.040001,115.720001,63.360001
472,64.290001,89.739998,82.970001,53.639999,159.160004,205.759995,140.0,187.029999,191.210007,62.919998,320.799988,196.910004,315.190002,63.799999,29.209999,67.220001,146.199997,71.349998,187.710007,97.129997,237.899994,93.489998,86.0,59.549999,63.369999,44.880001,109.379997,81.209999,79.790001,36.830002,82.190002,244.410004,156.130005,199.449997,116.830002,349.700012,130.160004,151.110001,85.779999,153.809998,78.059998,37.369999,64.209999,630.5,31.18,38.75,35.669998,69.199997,84.379997,448.30999800000006,142.419998,189.809998,111.07,196.589996,100.209999,151.229996,179.71000700000005,58.0,117.32,63.84
473,65.059998,90.440002,83.33000200000002,53.75,160.660004,212.850006,141.729996,188.050003,191.190002,62.970001,321.0,196.199997,317.109985,64.410004,29.43,68.25,146.470001,72.199997,189.199997,97.029999,240.020004,93.209999,86.800003,60.439999,63.77,45.189999,110.150002,83.5,79.720001,37.200001,81.099998,245.070007,157.149994,202.229996,112.809998,354.876678,131.649994,151.479996,86.239998,155.339996,78.18,38.75,64.550003,637.8900150000002,32.470001,38.66,36.02,69.809998,86.690002,463.040009,143.800003,191.539993,112.25,197.5,100.089996,152.21000700000005,182.339996,56.5,117.989998,63.75
474,65.150002,89.519997,82.760002,53.669998,163.270004,208.300003,141.300003,186.550003,193.5,62.740002,319.630005,193.729996,313.570007,64.470001,29.08,67.599998,146.199997,72.019997,192.009995,97.040001,239.809998,92.839996,86.25,60.849998,63.580002,45.099998,108.800003,83.230003,79.260002,37.73,81.660004,247.389999,153.96000700000005,202.389999,112.419998,359.196655,132.399994,150.899994,86.5,153.880005,78.25,38.419998,64.41999799999999,638.8099980000002,38.0,38.540001,36.18,70.099998,86.339996,454.100006,143.880005,190.710007,112.900002,199.029999,100.139999,152.259995,182.690002,55.5,116.160004,63.68
475,65.849998,89.690002,84.160004,54.369999,163.089996,208.0,141.929993,189.050003,193.410004,62.740002,320.040009,195.0,320.720001,64.220001,29.27,67.629997,142.940002,72.019997,191.020004,97.0,241.350006,93.120003,86.959999,59.91,64.0,44.450001,110.25,82.220001,77.620003,37.880001,81.989998,246.75,157.809998,205.979996,113.580002,364.143341,132.889999,152.369995,86.769997,154.190002,79.370003,36.450001,64.41999799999999,644.219971,38.0,38.509998,35.880001,70.400002,87.410004,455.950012,145.96000700000005,193.360001,111.919998,199.929993,101.839996,153.089996,184.100006,57.220001,117.559998,63.419998
476,65.68,90.199997,84.230003,54.900002,161.550003,209.5,143.75,186.460007,193.070007,62.619999,320.540009,197.25,325.209991,63.889999,29.43,67.599998,140.479996,71.529999,191.009995,97.459999,241.309998,92.480003,86.989998,60.18,64.07,44.509998,111.709999,82.940002,77.349998,37.849998,82.040001,246.119995,158.160004,205.970001,114.010002,362.089996,133.0,151.740005,87.309998,153.880005,79.57,35.5,64.699997,642.950012,37.93,38.41,35.99000200000001,70.150002,87.220001,463.39001500000006,148.160004,193.380005,111.790001,197.899994,102.410004,152.429993,183.639999,58.93,118.580002,63.75
